run_id,run_name,sweep_id,sweep_name,run_state,category,rl_enabled,aux_enabled,kl_enabled,topology_enabled,cpb_enabled,multi_epoch_ppo,replay_buffer_enabled,lm_reward_enabled,train_iters,use_rl_loss,rl_loss_coeff,moe_aux_loss_coeff,rl_reward_type,rl_discount_factor,rl_ppo_epochs,rl_replay_buffer_size,rl_lm_reward_coeff,rl_ppo_extra_lr,rl_reward_topn,rl_ppo_entropy_coeff,rl_algorithm,rl_ppo_baseline_type,rl_critic_hidden_dims,rl_normalize_rewards,rl_use_ema_loads,rl_critic_layer_aware,rl_ppo_clip_ratio,rl_ppo_reeval,kl_loss_coeff,moe_router_topology_aware,moe_router_topology_lambda,moe_router_critical_path_bias,moe_router_critical_path_topn,moe_router_critical_path_alpha,eval_critical_path,eval_lm_loss,eval_locality_ratio,eval_wall_time_sec,train_lm_loss,train_aux_loss,train_rl_loss,train_rl_mean_reward,train_rl_policy_loss,train_rl_value_loss,train_rl_entropy_bonus,train_rl_mean_advantage,train_grad_norm,train_num_tokens_on_critical_path,hellaswag,arc_challenge,winogrande,benchmark_avg,run_url,rl_per_token_rewards,moe_router_enable_expert_bias,moe_router_score_function,moe_router_bias_update_rate
v8ljr5hj,norl_aux0.01_cpb_n4_a0.01_r69,u82gtc95,cpb-sweep,finished,Aux + CPB,False,True,False,False,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,,,True,4.0,0.01,3537.81494140625,2.9118435382843018,0.2564829587936401,105.49237281503156,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/v8ljr5hj,False,,,
2zgugq41,norl_aux0.01_topo1.0_cpb_n4_a0.01_r68,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,1.0,True,4.0,0.01,3648.64990234375,2.904118537902832,0.3918152749538421,102.5916757597588,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/2zgugq41,False,,,
sl2c8j1z,norl_aux0.01_topo0.5_cpb_n4_a0.01_r67,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.5,True,4.0,0.01,3561.89990234375,2.9107282161712646,0.323685735464096,58.74189737299457,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/sl2c8j1z,False,,,
5v49htja,norl_aux0.01_topo0.1_cpb_n4_a0.01_r66,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.1,True,4.0,0.01,3536.9599609375,2.911318063735962,0.2696650922298431,83.04607482999563,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/5v49htja,False,,,
rnoq0fp8,norl_aux0.01_topo0_cpb_n4_a0.01_r65,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.0,True,4.0,0.01,3538.75,2.911222219467163,0.2567510604858398,52.21044379705563,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/rnoq0fp8,False,,,
b0q79yz1,norl_noaux_cpb_n4_a0.01_r64,u82gtc95,cpb-sweep,finished,CPB,False,False,False,False,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,,,True,4.0,0.01,3881.804931640625,2.8040554523468018,0.2535196840763092,50.8710180320777,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/b0q79yz1,False,,,
llqki2nb,norl_noaux_topo1.0_cpb_n4_a0.01_r63,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,1.0,True,4.0,0.01,3912.10498046875,2.8352692127227783,0.3850476145744324,50.725679059978575,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/llqki2nb,False,,,
emcgw5ov,norl_noaux_topo0.5_cpb_n4_a0.01_r62,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.5,True,4.0,0.01,3888.2548828125,2.8093156814575195,0.3185962736606598,51.32807159097865,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/emcgw5ov,False,,,
e6cqsfm5,norl_noaux_topo0.1_cpb_n4_a0.01_r61,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.1,True,4.0,0.01,3879.10498046875,2.802676200866699,0.2657656371593475,80.8753275689669,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/e6cqsfm5,False,,,
k4lm4go5,norl_noaux_topo0_cpb_n4_a0.01_r60,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.0,True,4.0,0.01,3881.85009765625,2.8045663833618164,0.2533275783061981,72.24950427142903,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/k4lm4go5,False,,,
wgk8dv4f,norl_aux0.01_cpb_n4_a0.001_r59,u82gtc95,cpb-sweep,finished,Aux + CPB,False,True,False,False,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,,,True,4.0,0.001,3956.56005859375,2.78674864768982,0.2546998858451843,90.32218962791376,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/wgk8dv4f,False,,,
llj2u9yk,norl_aux0.01_topo1.0_cpb_n4_a0.001_r58,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,1.0,True,4.0,0.001,4181.10986328125,2.915506601333618,0.5683866739273071,96.02520290296523,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/llj2u9yk,False,,,
ehu9wqat,norl_aux0.01_topo0.5_cpb_n4_a0.001_r57,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.5,True,4.0,0.001,4006.260009765625,2.812093734741211,0.4076804220676422,73.5055807698518,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/ehu9wqat,False,,,
0pwubdx7,norl_aux0.01_topo0.1_cpb_n4_a0.001_r56,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.1,True,4.0,0.001,3949.43505859375,2.784374952316284,0.2809017300605774,51.29768364410848,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/0pwubdx7,False,,,
emit4ynp,norl_aux0.01_topo0_cpb_n4_a0.001_r55,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.0,True,4.0,0.001,3954.5048828125,2.7870469093322754,0.2548198699951172,106.26267957501112,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/emit4ynp,False,,,
j10ue8nd,norl_noaux_cpb_n4_a0.001_r54,u82gtc95,cpb-sweep,finished,CPB,False,False,False,False,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,,,True,4.0,0.001,4455.2900390625,2.7285451889038086,0.2512455284595489,101.5699842851609,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/j10ue8nd,False,,,
c0s1bhnh,norl_noaux_topo1.0_cpb_n4_a0.001_r53,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,1.0,True,4.0,0.001,4625.3701171875,2.850541353225708,0.5176673531532288,102.41501471912488,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/c0s1bhnh,False,,,
1usjyrmk,norl_noaux_topo0.5_cpb_n4_a0.001_r52,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.5,True,4.0,0.001,4500.43017578125,2.751708030700684,0.374572604894638,103.19397757807748,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/1usjyrmk,False,,,
41bkv6j8,norl_noaux_topo0.1_cpb_n4_a0.001_r51,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.1,True,4.0,0.001,4458.0048828125,2.727952480316162,0.2718025743961334,102.57291487138718,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/41bkv6j8,False,,,
dpfp44o5,norl_noaux_topo0_cpb_n4_a0.001_r50,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.0,True,4.0,0.001,4455.3349609375,2.728623867034912,0.2511893510818481,104.09483049437404,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/dpfp44o5,False,,,
j6h3kb9p,norl_aux0.01_cpb_n4_a0.0001_r49,u82gtc95,cpb-sweep,finished,Aux + CPB,False,True,False,False,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,,,True,4.0,0.0001,4037.909912109375,2.775259017944336,0.2545488476753235,103.87903518788517,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/j6h3kb9p,False,,,
9t7m6280,norl_aux0.01_topo1.0_cpb_n4_a0.0001_r48,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,1.0,True,4.0,0.0001,4388.97509765625,2.9523792266845703,0.6123045086860657,103.4140690159984,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/9t7m6280,False,,,
mfu4vg4h,norl_aux0.01_topo0.5_cpb_n4_a0.0001_r47,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.5,True,4.0,0.0001,4134.10009765625,2.8122034072875977,0.4307229518890381,101.0114510259591,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/mfu4vg4h,False,,,
9uwfdln8,norl_aux0.01_topo0.1_cpb_n4_a0.0001_r46,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.1,True,4.0,0.0001,4032.554931640625,2.775684595108032,0.2844884693622589,103.35200990177692,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/9uwfdln8,False,,,
l3931ia9,norl_aux0.01_topo0_cpb_n4_a0.0001_r45,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.0,True,4.0,0.0001,4036.39501953125,2.7760860919952397,0.2549350261688232,67.93778445106,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/l3931ia9,False,,,
noa0y0op,norl_noaux_cpb_n4_a0.0001_r44,u82gtc95,cpb-sweep,finished,CPB,False,False,False,False,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,,,True,4.0,0.0001,4616.8701171875,2.725187301635742,0.2518320381641388,80.93458711961284,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/noa0y0op,False,,,
zn41xume,norl_noaux_topo1.0_cpb_n4_a0.0001_r43,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,1.0,True,4.0,0.0001,4868.9599609375,2.8915605545043945,0.559852659702301,58.35291653079912,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/zn41xume,False,,,
5gzuj7tz,norl_noaux_topo0.5_cpb_n4_a0.0001_r42,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.5,True,4.0,0.0001,4682.75,2.7571074962615967,0.3936828672885895,53.07070547062904,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/5gzuj7tz,False,,,
ufc1of4a,norl_noaux_topo0.1_cpb_n4_a0.0001_r41,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.1,True,4.0,0.0001,4623.05517578125,2.725741386413574,0.2749969363212585,102.21189023787156,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/ufc1of4a,False,,,
3ghoix6h,norl_noaux_topo0_cpb_n4_a0.0001_r40,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.0,True,4.0,0.0001,4617.740234375,2.726141929626465,0.2519900798797607,51.17280221637338,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/3ghoix6h,False,,,
591rc00i,norl_aux0.01_cpb_n1_a0.1_r39,u82gtc95,cpb-sweep,finished,Aux + CPB,False,True,False,False,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,,,True,1.0,0.1,2975.449951171875,3.2931931018829346,0.2562241852283478,71.0580291338265,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/591rc00i,False,,,
v85nimda,norl_aux0.01_topo1.0_cpb_n1_a0.1_r38,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,1.0,True,1.0,0.1,3069.7548828125,3.1975951194763184,0.3193608522415161,99.14564383588733,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/v85nimda,False,,,
0rcfqxib,norl_aux0.01_topo0.5_cpb_n1_a0.1_r37,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.5,True,1.0,0.1,2995.820068359375,3.243979215621948,0.2877334654331207,93.6706305219559,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/0rcfqxib,False,,,
szn47p06,norl_aux0.01_topo0.1_cpb_n1_a0.1_r36,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.1,True,1.0,0.1,2965.75,3.282021999359131,0.2636890411376953,103.01055187603924,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/szn47p06,False,,,
x6rcuhmh,norl_aux0.01_topo0_cpb_n1_a0.1_r35,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.0,True,1.0,0.1,2971.47509765625,3.2927281856536865,0.2567471265792846,52.01690144184977,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/x6rcuhmh,False,,,
im4x6mxd,norl_noaux_cpb_n1_a0.1_r34,u82gtc95,cpb-sweep,finished,CPB,False,False,False,False,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,,,True,1.0,0.1,3163.72998046875,3.063180446624756,0.2573968768119812,100.99553176108748,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/im4x6mxd,False,,,
tdskz9cf,norl_noaux_topo1.0_cpb_n1_a0.1_r33,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,1.0,True,1.0,0.1,3211.844970703125,3.045361995697021,0.3330073952674866,52.41760624852032,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/tdskz9cf,False,,,
6ffw4z5q,norl_noaux_topo0.5_cpb_n1_a0.1_r32,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.5,True,1.0,0.1,3172.81494140625,3.0600528717041016,0.2964656949043274,104.6427341233939,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/6ffw4z5q,False,,,
f5rzwja6,norl_noaux_topo0.1_cpb_n1_a0.1_r31,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.1,True,1.0,0.1,3163.050048828125,3.056655168533325,0.2653120756149292,52.41021635103971,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/f5rzwja6,False,,,
hjzpzs9n,norl_noaux_topo0_cpb_n1_a0.1_r30,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.0,True,1.0,0.1,3163.2548828125,3.0628087520599365,0.2578030824661255,51.67806010879576,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/hjzpzs9n,False,,,
zl273tte,norl_aux0.01_cpb_n1_a0.01_r29,u82gtc95,cpb-sweep,finished,Aux + CPB,False,True,False,False,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,,,True,1.0,0.01,3755.219970703125,2.8105099201202397,0.2549701035022735,51.40321874292568,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/zl273tte,False,,,
a3ejdizw,norl_aux0.01_topo1.0_cpb_n1_a0.01_r28,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,1.0,True,1.0,0.01,3913.159912109375,2.898338079452514,0.5202524662017822,69.88627060176805,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/a3ejdizw,False,,,
a0us9o0z,norl_aux0.01_topo0.5_cpb_n1_a0.01_r27,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.5,True,1.0,0.01,3797.0400390625,2.8277523517608643,0.3850442767143249,52.68087750952691,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/a0us9o0z,False,,,
su5rvluy,norl_aux0.01_topo0.1_cpb_n1_a0.01_r26,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.1,True,1.0,0.01,3752.219970703125,2.8083155155181885,0.278031438589096,52.73474767524749,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/su5rvluy,False,,,
2mvq2mg5,norl_aux0.01_topo0_cpb_n1_a0.01_r25,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.0,True,1.0,0.01,3756.554931640625,2.810178756713867,0.2544946074485779,53.191066924948245,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/2mvq2mg5,False,,,
ip0drkj0,norl_noaux_cpb_n1_a0.01_r24,u82gtc95,cpb-sweep,finished,CPB,False,False,False,False,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,,,True,1.0,0.01,4162.5498046875,2.7441484928131104,0.2510077059268951,100.44001884607133,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/ip0drkj0,False,,,
box8b3ai,norl_noaux_topo1.0_cpb_n1_a0.01_r23,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,1.0,True,1.0,0.01,4231.30517578125,2.8376128673553467,0.4752053022384643,52.22522809496149,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/box8b3ai,False,,,
tx1urr03,norl_noaux_topo0.5_cpb_n1_a0.01_r22,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.5,True,1.0,0.01,4180.76513671875,2.7630984783172607,0.3566907048225403,107.45486840989906,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/tx1urr03,False,,,
e2bw4adh,norl_noaux_topo0.1_cpb_n1_a0.01_r21,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.1,True,1.0,0.01,4162.52978515625,2.7436373233795166,0.268876850605011,69.9535977798514,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/e2bw4adh,False,,,
8arqa8av,norl_noaux_topo0_cpb_n1_a0.01_r20,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.0,True,1.0,0.01,4163.634765625,2.744877815246582,0.2510415017604828,74.31353702070192,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/8arqa8av,False,,,
nw4nvnzx,norl_aux0.01_cpb_n1_a0.001_r19,u82gtc95,cpb-sweep,finished,Aux + CPB,False,True,False,False,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,,,True,1.0,0.001,4002.93994140625,2.778075933456421,0.2545776665210724,110.65456935111432,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/nw4nvnzx,False,,,
ejsf0d76,norl_aux0.01_topo1.0_cpb_n1_a0.001_r18,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,1.0,True,1.0,0.001,4294.52490234375,2.9434823989868164,0.6043288707733154,94.9282803973183,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/ejsf0d76,False,,,
dlwulcsr,norl_aux0.01_topo0.5_cpb_n1_a0.001_r17,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.5,True,1.0,0.001,4078.465087890625,2.81054162979126,0.4258942306041717,96.2399976151064,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/dlwulcsr,False,,,
ndcwe14r,norl_aux0.01_topo0.1_cpb_n1_a0.001_r16,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.1,True,1.0,0.001,4001.264892578125,2.7761423587799072,0.2833237648010254,92.24603120889516,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/ndcwe14r,False,,,
q6kyn0zj,norl_aux0.01_topo0_cpb_n1_a0.001_r15,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.0,True,1.0,0.001,4000.419921875,2.777764797210694,0.2546667456626892,100.25310169858858,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/q6kyn0zj,False,,,
oluxdee6,norl_noaux_cpb_n1_a0.001_r14,u82gtc95,cpb-sweep,finished,CPB,False,False,False,False,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,,,True,1.0,0.001,4551.14013671875,2.726260185241699,0.2513652443885803,102.21639955230056,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/oluxdee6,False,,,
e0pf4218,norl_noaux_topo1.0_cpb_n1_a0.001_r13,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,1.0,True,1.0,0.001,4737.0751953125,2.8806750774383545,0.5491805076599121,102.5681483251974,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/e0pf4218,False,,,
